student_id,course_id
0,0
0,4
1,8
1,0
1,4
2,6
2,3
3,7
3,6
3,5
3,3
4,1
4,2
4,6
4,9
5,4
5,0
5,8
6,8
6,4
6,0
7,1
7,6
8,8
8,0
8,4
9,6
9,7
10,6
10,9
11,5
11,3
11,7
11,2
12,5
12,1
12,7
12,3
13,4
13,8
14,4
14,8
14,0
15,4
15,0
15,8
16,4
16,8
16,0
17,2
17,7
17,9
18,4
18,0
18,8
19,9
19,3
19,2
20,8
20,0
20,4
21,0
21,8
21,4
22,8
22,0
22,4
23,5
23,7
23,9
23,6
23,1
24,2
24,1
24,9
25,5
25,1
25,3
25,6
26,0
26,4
26,8
27,4
27,0
27,8
28,4
28,8
28,0
29,0
29,4
29,8
30,0
30,4
30,8
31,3
31,2
31,5
31,6
31,7
32,8
32,0
32,4
33,8
33,0
33,4
34,8
34,0
34,4
35,7
35,9
35,5
36,7
36,3
37,7
37,6
37,9
38,5
38,2
38,3
38,7
39,4
39,8
39,0
40,2
40,6
40,3
40,7
40,9
41,0
41,4
41,8
42,7
42,2
42,9
42,1
43,4
43,8
43,0
44,9
44,1
44,7
44,3
45,1
45,5
45,2
46,8
46,4
46,0
47,7
47,3
48,8
48,4
48,0
49,8
49,4
49,0
50,4
50,8
50,0
51,5
51,2
51,6
51,1
52,5
52,9
52,7
53,8
53,0
53,4
54,8
54,4
54,0
55,6
55,9
55,3
55,2
56,0
56,8
57,0
57,8
58,4
58,8
58,0
59,5
59,1
59,6
60,4
60,8
60,0
61,0
61,4
61,8
62,3
62,9
62,1
62,2
63,3
63,7
64,5
64,9
64,2
64,1
65,4
65,0
65,8
66,2
66,9
66,6
67,8
67,0
67,4
68,1
68,3
68,6
69,0
69,4
69,8
70,4
70,0
70,8
71,8
71,4
71,0
72,4
72,0
72,8
73,8
73,0
73,4
74,4
74,8
74,0
75,2
75,1
75,3
75,9
76,9
76,5
76,7
76,3
77,1
77,5
77,6
77,9
78,4
78,8
78,0
79,0
79,4
80,4
80,0
80,8
81,1
81,6
81,9
81,3
82,0
82,4
82,8
83,9
83,5
83,6
84,3
84,5
84,9
85,1
85,2
85,6
86,8
86,4
87,0
87,8
87,4
88,0
88,8
88,4
89,1
89,5
89,3
90,0
90,4
90,8
91,5
91,2
91,6
91,9
92,8
92,4
92,0
93,2
93,1
93,7
93,5
94,4
94,0
94,8
95,5
95,6
95,1
95,3
96,6
96,9
96,7
96,1
96,5
97,2
97,5
97,7
97,9
97,1
98,8
98,4
98,0
99,2
99,9
99,1
99,3
99,5
