student_id,course_id
0,1
0,7
0,0
1,6
1,3
1,4
2,0
2,7
2,1
2,8
3,9
3,3
4,5
4,9
4,2
5,3
5,2
6,6
6,9
6,3
6,5
7,9
7,5
7,2
8,1
8,0
8,8
9,0
9,8
9,7
10,3
10,9
10,2
10,4
11,0
11,1
11,8
12,2
12,3
12,6
13,5
13,4
14,5
14,2
14,9
14,4
14,6
15,9
15,6
15,4
15,3
16,4
16,3
16,2
17,8
17,7
17,1
17,0
18,6
18,9
18,3
18,4
19,0
19,8
19,7
20,4
20,2
20,5
21,1
21,7
22,7
22,1
22,8
23,6
23,4
23,5
23,3
24,8
24,7
25,7
25,1
25,8
26,1
26,0
26,7
27,9
27,2
27,4
27,3
27,6
28,0
28,1
28,8
28,7
29,5
29,9
30,9
30,5
30,2
30,6
30,4
31,3
31,6
31,4
31,2
32,7
32,1
32,8
33,8
33,7
34,0
34,1
34,7
34,8
35,8
35,0
35,1
35,7
36,2
36,9
36,4
37,6
37,9
37,5
37,3
38,6
38,5
38,9
39,1
39,0
39,7
39,8
40,5
40,3
40,6
40,9
41,4
41,5
41,6
42,4
42,6
42,9
43,3
43,2
43,9
43,4
44,3
44,5
44,6
44,2
45,7
45,1
45,8
46,1
46,8
47,3
47,6
47,2
48,2
48,9
48,5
48,4
49,1
49,8
49,0
49,7
50,0
50,8
50,7
51,1
51,8
51,0
52,0
52,1
52,8
53,8
53,7
53,0
54,0
54,1
54,7
55,9
55,3
55,6
55,5
56,2
56,4
56,3
56,5
57,2
57,5
58,2
58,9
58,6
58,3
58,4
59,8
59,0
59,1
59,7
60,2
60,6
61,5
61,2
61,4
62,1
62,0
62,8
63,9
63,3
63,2
63,6
63,4
64,1
64,8
65,2
65,6
65,5
65,4
66,7
66,8
66,0
67,0
67,8
67,1
67,7
68,9
68,2
68,4
68,5
69,0
69,8
69,7
69,1
70,0
70,1
70,7
71,5
71,6
71,9
72,8
72,0
72,7
72,1
73,7
73,1
74,2
74,9
74,3
74,4
75,1
75,0
75,8
75,7
76,9
76,6
76,3
77,8
77,7
77,1
78,3
78,2
78,4
79,6
79,2
79,3
80,9
80,3
80,5
80,2
81,4
81,6
81,5
81,3
82,7
82,8
83,7
83,1
83,8
83,0
84,6
84,4
84,3
84,5
85,1
85,8
85,0
85,7
86,8
86,7
87,4
87,2
87,3
87,6
88,7
88,8
88,0
89,3
89,9
89,4
89,5
90,6
90,2
90,9
90,4
90,3
91,6
91,9
91,3
91,4
91,5
92,1
92,0
92,7
92,8
93,7
93,8
93,1
93,0
94,9
94,3
94,6
95,9
95,4
95,2
95,5
95,3
96,0
96,1
96,7
97,3
97,2
97,4
98,5
98,9
98,2
98,3
98,6
99,4
99,5
